날짜,요일유형,hour,acsr_nm,레코드여부,trf_qnty,판정가능여부,final_stage,final_zero_rate
2026-04-05,일·공휴일,20,구지4R-남(북향),있음(비0),44,B형 검토,0,0.0000
2026-04-05,일·공휴일,20,구지4R-서(동향),있음(비0),48,B형 검토,0,0.0000
2026-04-05,일·공휴일,21,구지4R-북(남향),있음(비0),34,B형 검토,0,0.0000
2026-04-05,일·공휴일,21,구지4R-동(서향),있음(비0),54,B형 검토,0,0.0000
2026-04-05,일·공휴일,21,구지4R-남(북향),있음(비0),41,B형 검토,0,0.0000
2026-04-05,일·공휴일,21,구지4R-서(동향),있음(비0),37,B형 검토,0,0.0000
2026-04-05,일·공휴일,22,구지4R-북(남향),있음(비0),26,B형 검토,0,0.0000
2026-04-05,일·공휴일,22,구지4R-동(서향),있음(비0),32,B형 검토,0,0.0000
2026-04-05,일·공휴일,22,구지4R-남(북향),있음(비0),33,B형 검토,0,0.0000
2026-04-05,일·공휴일,22,구지4R-서(동향),있음(비0),14,B형 검토,0,0.0000
2026-04-05,일·공휴일,23,구지4R-북(남향),있음(비0),9,B형 검토,0,0.0000
2026-04-05,일·공휴일,23,구지4R-동(서향),있음(비0),19,B형 검토,0,0.0000
2026-04-05,일·공휴일,23,구지4R-남(북향),있음(비0),19,B형 검토,0,0.0000
2026-04-05,일·공휴일,23,구지4R-서(동향),있음(비0),10,B형 검토,0,0.0000
2026-04-06,평일,00,구지4R-북(남향),있음(비0),1,B형 검토,0,0.0000
2026-04-06,평일,00,구지4R-동(서향),있음(비0),13,B형 검토,0,0.0000
2026-04-06,평일,00,구지4R-남(북향),있음(비0),10,B형 검토,0,0.0000
2026-04-06,평일,00,구지4R-서(동향),있음(비0),4,B형 검토,0,0.0000
2026-04-06,평일,01,구지4R-북(남향),있음(비0),4,B형 검토,0,0.0000
2026-04-06,평일,01,구지4R-동(서향),있음(비0),9,B형 검토,0,0.0000
2026-04-06,평일,01,구지4R-남(북향),있음(비0),2,B형 검토,0,0.0000
2026-04-06,평일,01,구지4R-서(동향),있음(비0),5,B형 검토,0,0.0000
2026-04-06,평일,02,구지4R-북(남향),있음(비0),7,B형 검토,0,0.0000
2026-04-06,평일,02,구지4R-동(서향),있음(비0),1,B형 검토,0,0.0000
2026-04-06,평일,02,구지4R-남(북향),있음(비0),4,B형 검토,0,0.0000
2026-04-06,평일,02,구지4R-서(동향),있음(비0),4,B형 검토,0,0.0000
2026-04-06,평일,03,구지4R-북(남향),있음(비0),3,B형 검토,0,0.0000
2026-04-06,평일,03,구지4R-동(서향),있음(비0),9,B형 검토,0,0.0000
2026-04-06,평일,03,구지4R-남(북향),있음(비0),2,B형 검토,0,0.0000
2026-04-06,평일,03,구지4R-서(동향),있음(비0),5,B형 검토,0,0.0000
2026-04-06,평일,04,구지4R-북(남향),있음(비0),7,B형 검토,0,0.0000
2026-04-06,평일,04,구지4R-동(서향),있음(비0),4,B형 검토,0,0.0000
2026-04-06,평일,04,구지4R-남(북향),있음(비0),8,B형 검토,0,0.0000
2026-04-06,평일,04,구지4R-서(동향),있음(비0),10,B형 검토,0,0.0000
2026-04-06,평일,05,구지4R-북(남향),있음(비0),24,B형 검토,0,0.0000
2026-04-06,평일,05,구지4R-동(서향),있음(비0),13,B형 검토,0,0.0000
2026-04-06,평일,05,구지4R-남(북향),있음(비0),24,B형 검토,0,0.0000
2026-04-06,평일,05,구지4R-서(동향),있음(비0),38,B형 검토,0,0.0000
2026-04-06,평일,06,구지4R-북(남향),있음(비0),55,B형 검토,0,0.0000
2026-04-06,평일,06,구지4R-동(서향),있음(비0),23,B형 검토,0,0.0000
2026-04-06,평일,06,구지4R-남(북향),있음(비0),43,B형 검토,0,0.0000
2026-04-06,평일,06,구지4R-서(동향),있음(비0),60,B형 검토,0,0.0000
2026-04-06,평일,07,구지4R-북(남향),있음(비0),56,B형 검토,0,0.0000
2026-04-06,평일,07,구지4R-동(서향),있음(비0),59,B형 검토,0,0.0000
2026-04-06,평일,07,구지4R-남(북향),있음(비0),66,B형 검토,0,0.0000
2026-04-06,평일,07,구지4R-서(동향),있음(비0),91,B형 검토,0,0.0000
2026-04-06,평일,08,구지4R-북(남향),있음(비0),123,B형 검토,0,0.0000
