acsr_nm,day_type,hour,stage0_zr,stage1_zr,stage2_zr,final_stage,exp_count,act_count,n_zero_baseline,n_total_baseline,baseline_median
항동중학교입구3R-동(서향),토요일,04,0.8750,0.7692,-,1,8,1,0,6,6.0
항동중학교입구3R-동(서향),토요일,05,1.0000,0.7917,-,1,8,0,0,39,12.0
항동중학교입구3R-동(서향),토요일,05,0.8750,0.7692,-,1,8,1,0,6,9.5
항동중학교입구3R-동(서향),토요일,06,1.0000,0.7917,-,1,8,0,0,39,14.0
항동중학교입구3R-동(서향),토요일,06,0.8750,0.7692,0.6250,2,8,1,0,6,16.0
항동중학교입구3R-동(서향),토요일,07,1.0000,0.7917,-,1,8,0,0,39,21.0
항동중학교입구3R-동(서향),토요일,07,0.8750,0.7692,-,1,8,1,0,6,23.0
항동중학교입구3R-동(서향),토요일,08,1.0000,0.7917,-,1,8,0,0,39,47.0
항동중학교입구3R-동(서향),토요일,08,0.8750,0.7692,-,1,8,1,0,6,51.5
항동중학교입구3R-동(서향),토요일,09,1.0000,0.7917,0.6250,2,8,0,0,39,73.0
항동중학교입구3R-동(서향),토요일,09,0.8750,0.7692,0.6250,2,8,1,0,6,73.0
항동중학교입구3R-동(서향),토요일,10,1.0000,0.7917,-,1,8,0,0,39,83.0
항동중학교입구3R-동(서향),토요일,10,0.8750,0.7692,-,1,8,1,0,6,86.0
항동중학교입구3R-동(서향),토요일,11,1.0000,0.7917,-,1,8,0,0,39,106.0
항동중학교입구3R-동(서향),토요일,11,0.8750,0.7692,-,1,8,1,0,6,108.0
항동중학교입구3R-동(서향),토요일,12,1.0000,0.7917,-,1,8,0,0,39,113.0
항동중학교입구3R-동(서향),토요일,12,0.8750,0.7692,-,1,8,1,0,6,127.0
항동중학교입구3R-동(서향),토요일,13,1.0000,0.7917,-,1,8,0,0,39,104.0
항동중학교입구3R-동(서향),토요일,13,0.8750,0.7692,-,1,8,1,0,6,121.0
항동중학교입구3R-동(서향),토요일,14,1.0000,0.7917,-,1,8,0,0,39,106.0
항동중학교입구3R-동(서향),토요일,14,0.8750,0.7692,-,1,8,1,0,6,107.5
항동중학교입구3R-동(서향),토요일,15,1.0000,0.7917,0.6250,2,8,0,0,39,106.0
항동중학교입구3R-동(서향),토요일,15,0.8750,0.7692,-,1,8,1,0,6,103.0
항동중학교입구3R-동(서향),토요일,16,1.0000,0.8333,0.6346,2,8,0,0,38,112.5
항동중학교입구3R-동(서향),토요일,16,0.8750,0.7692,-,1,8,1,0,5,126.0
항동중학교입구3R-동(서향),토요일,17,1.0000,0.8333,0.6346,2,8,0,0,38,119.0
항동중학교입구3R-동(서향),토요일,17,0.8750,0.7692,-,1,8,1,0,5,118.0
항동중학교입구3R-동(서향),토요일,18,1.0000,0.8333,0.6346,2,8,0,0,38,125.5
항동중학교입구3R-동(서향),토요일,18,0.8750,0.7692,-,1,8,1,0,5,131.0
항동중학교입구3R-동(서향),토요일,19,1.0000,0.8333,0.6442,2,8,0,0,37,101.0
항동중학교입구3R-동(서향),토요일,19,0.8750,0.7692,-,1,8,1,0,5,98.5
항동중학교입구3R-동(서향),토요일,20,1.0000,0.7917,-,1,8,0,0,38,69.0
항동중학교입구3R-동(서향),토요일,20,0.8750,0.7692,-,1,8,1,0,6,83.0
항동중학교입구3R-동(서향),토요일,21,1.0000,0.7917,-,1,8,0,0,38,59.0
항동중학교입구3R-동(서향),토요일,21,0.8750,0.7692,-,1,8,1,0,6,59.0
항동중학교입구3R-동(서향),토요일,22,1.0000,0.7917,-,1,8,0,0,38,40.0
항동중학교입구3R-동(서향),토요일,22,0.8750,0.7692,-,1,8,1,0,6,39.0
항동중학교입구3R-동(서향),토요일,23,1.0000,0.7917,-,1,8,0,0,37,22.0
항동중학교입구3R-동(서향),토요일,23,0.8750,0.7692,-,1,8,1,0,6,25.0
항동중학교입구3R-동(서향),일·공휴일,00,1.0000,0.8000,0.6442,2,8,0,0,37,15.0
항동중학교입구3R-동(서향),일·공휴일,00,0.8750,0.7692,-,1,8,1,0,6,13.5
항동중학교입구3R-동(서향),일·공휴일,01,1.0000,0.8000,0.6442,2,8,0,0,37,8.5
항동중학교입구3R-동(서향),일·공휴일,01,0.8750,0.7692,-,1,8,1,0,6,8.0
항동중학교입구3R-동(서향),일·공휴일,02,1.0000,0.8000,0.6442,2,8,0,0,37,7.0
항동중학교입구3R-동(서향),일·공휴일,02,0.8750,0.7692,-,1,8,1,0,6,6.5
항동중학교입구3R-동(서향),일·공휴일,03,1.0000,0.8000,0.6442,2,8,0,0,37,5.0
항동중학교입구3R-동(서향),일·공휴일,03,0.8750,0.7692,-,1,8,1,0,6,4.5
항동중학교입구3R-동(서향),일·공휴일,04,1.0000,0.8000,0.6538,2,8,0,0,36,3.0
항동중학교입구3R-동(서향),일·공휴일,04,0.8750,0.7692,-,1,8,1,0,6,3.5
항동중학교입구3R-동(서향),일·공휴일,05,1.0000,0.8400,0.6635,2,8,0,0,35,7.0
항동중학교입구3R-동(서향),일·공휴일,05,0.8750,0.7692,-,1,8,1,0,5,6.5
항동중학교입구3R-동(서향),일·공휴일,06,1.0000,0.8400,0.6635,2,8,0,0,35,11.0
항동중학교입구3R-동(서향),일·공휴일,06,0.8750,0.7692,-,1,8,1,0,5,10.0
항동중학교입구3R-동(서향),일·공휴일,07,1.0000,0.8400,0.6635,2,8,0,0,35,16.0
항동중학교입구3R-동(서향),일·공휴일,07,0.8750,0.7692,-,1,8,1,0,5,12.5
항동중학교입구3R-동(서향),일·공휴일,08,1.0000,0.8000,0.6442,2,8,0,0,37,30.0
항동중학교입구3R-동(서향),일·공휴일,08,0.8750,0.7692,-,1,8,1,0,6,30.0
항동중학교입구3R-동(서향),일·공휴일,09,1.0000,0.8000,0.6346,2,8,0,0,38,54.0
항동중학교입구3R-동(서향),일·공휴일,09,0.8750,0.7692,-,1,8,1,0,6,47.5
항동중학교입구3R-동(서향),일·공휴일,10,1.0000,0.8000,0.6346,2,8,0,0,38,75.0
항동중학교입구3R-동(서향),일·공휴일,10,0.8750,0.7692,-,1,8,1,0,6,72.0
항동중학교입구3R-동(서향),일·공휴일,11,1.0000,0.8000,0.6346,2,8,0,0,38,81.5
항동중학교입구3R-동(서향),일·공휴일,11,0.8750,0.7692,-,1,8,1,0,6,72.0
항동중학교입구3R-동(서향),일·공휴일,12,1.0000,0.8000,0.6346,2,8,0,0,38,96.0
항동중학교입구3R-동(서향),일·공휴일,12,0.8750,0.7692,-,1,8,1,0,6,94.0
항동중학교입구3R-동(서향),일·공휴일,13,1.0000,0.8000,0.6346,2,8,0,0,38,98.0
항동중학교입구3R-동(서향),일·공휴일,13,0.8750,0.7692,-,1,8,1,0,6,99.5
항동중학교입구3R-동(서향),일·공휴일,14,1.0000,0.8000,0.6346,2,8,0,0,38,100.0
항동중학교입구3R-동(서향),일·공휴일,14,0.8750,0.7692,-,1,8,1,0,6,100.0
항동중학교입구3R-동(서향),일·공휴일,15,1.0000,0.8000,0.6346,2,8,0,0,38,96.0
항동중학교입구3R-동(서향),일·공휴일,15,0.8750,0.7692,-,1,8,1,0,6,97.0
항동중학교입구3R-동(서향),일·공휴일,16,1.0000,0.8000,0.6346,2,8,0,0,38,91.0
항동중학교입구3R-동(서향),일·공휴일,16,0.8750,0.7692,-,1,8,1,0,6,92.0
항동중학교입구3R-동(서향),일·공휴일,17,1.0000,0.8000,0.6346,2,8,0,0,38,95.0
항동중학교입구3R-동(서향),일·공휴일,17,0.8750,0.7692,-,1,8,1,0,6,94.0
항동중학교입구3R-동(서향),일·공휴일,18,1.0000,0.8000,0.6346,2,8,0,0,38,99.5
항동중학교입구3R-동(서향),일·공휴일,18,0.8750,0.7692,-,1,8,1,0,6,98.0
항동중학교입구3R-동(서향),일·공휴일,19,1.0000,0.8000,0.6346,2,8,0,0,38,87.0
항동중학교입구3R-동(서향),일·공휴일,19,0.8750,0.7692,-,1,8,1,0,6,82.0
항동중학교입구3R-동(서향),일·공휴일,20,1.0000,0.8000,0.6346,2,8,0,0,38,75.0
항동중학교입구3R-동(서향),일·공휴일,20,0.8750,0.7692,-,1,8,1,0,6,64.0
항동중학교입구3R-동(서향),일·공휴일,21,1.0000,0.8000,0.6346,2,8,0,0,38,48.5
항동중학교입구3R-동(서향),일·공휴일,21,0.8750,0.7692,-,1,8,1,0,6,48.0
항동중학교입구3R-동(서향),일·공휴일,22,1.0000,0.8000,0.6346,2,8,0,0,38,29.5
항동중학교입구3R-동(서향),일·공휴일,22,0.8750,0.7692,-,1,8,1,0,6,30.5
항동중학교입구3R-동(서향),일·공휴일,23,1.0000,0.8000,0.6346,2,8,0,0,38,15.5
항동중학교입구3R-동(서향),일·공휴일,23,0.8750,0.7692,-,1,8,1,0,6,13.5
