날짜,요일유형,hour,acsr_nm,레코드여부,trf_qnty,판정가능여부,final_stage,final_zero_rate
2026-02-17,일·공휴일,11,멀뫼4R-남 (북향),있음(비0),1472,B형 검토,0,0.1250
2026-02-17,일·공휴일,11,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1250
2026-02-17,일·공휴일,12,멀뫼사거리-동 (서향),있음(비0),387,B형 검토,0,0.0000
2026-02-17,일·공휴일,12,멀뫼사거리-서 (동향),있음(비0),794,B형 검토,0,0.0000
2026-02-17,일·공휴일,12,멀뫼4R-남 (북향),있음(비0),1474,B형 검토,0,0.0000
2026-02-17,일·공휴일,12,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,13,멀뫼사거리-동 (서향),있음(비0),360,B형 검토,0,0.0000
2026-02-17,일·공휴일,13,멀뫼사거리-서 (동향),있음(비0),764,B형 검토,0,0.0000
2026-02-17,일·공휴일,13,멀뫼4R-남 (북향),있음(비0),1486,B형 검토,0,0.0000
2026-02-17,일·공휴일,13,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,14,멀뫼사거리-동 (서향),있음(비0),321,B형 검토,0,0.0000
2026-02-17,일·공휴일,14,멀뫼사거리-서 (동향),있음(비0),736,B형 검토,0,0.0000
2026-02-17,일·공휴일,14,멀뫼4R-남 (북향),있음(비0),1418,B형 검토,0,0.0000
2026-02-17,일·공휴일,14,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,15,멀뫼사거리-동 (서향),있음(비0),353,B형 검토,0,0.0000
2026-02-17,일·공휴일,15,멀뫼사거리-서 (동향),있음(비0),736,B형 검토,0,0.0000
2026-02-17,일·공휴일,15,멀뫼4R-남 (북향),있음(비0),1396,B형 검토,0,0.0000
2026-02-17,일·공휴일,15,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,16,멀뫼사거리-동 (서향),있음(비0),347,B형 검토,0,0.0000
2026-02-17,일·공휴일,16,멀뫼사거리-서 (동향),있음(비0),755,B형 검토,0,0.0000
2026-02-17,일·공휴일,16,멀뫼4R-남 (북향),있음(비0),1443,B형 검토,0,0.0000
2026-02-17,일·공휴일,16,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,17,멀뫼사거리-동 (서향),있음(비0),329,B형 검토,0,0.0000
2026-02-17,일·공휴일,17,멀뫼사거리-서 (동향),있음(비0),710,B형 검토,0,0.0000
2026-02-17,일·공휴일,17,멀뫼4R-남 (북향),있음(비0),1416,B형 검토,0,0.0000
2026-02-17,일·공휴일,17,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,18,멀뫼사거리-동 (서향),있음(비0),226,B형 검토,0,0.0000
2026-02-17,일·공휴일,18,멀뫼사거리-서 (동향),있음(비0),518,B형 검토,0,0.0000
2026-02-17,일·공휴일,18,멀뫼4R-남 (북향),있음(비0),1190,B형 검토,0,0.0000
2026-02-17,일·공휴일,18,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,19,멀뫼사거리-동 (서향),있음(비0),224,B형 검토,0,0.0000
2026-02-17,일·공휴일,19,멀뫼사거리-서 (동향),있음(비0),480,B형 검토,0,0.0000
2026-02-17,일·공휴일,19,멀뫼4R-남 (북향),있음(비0),1044,B형 검토,0,0.0000
2026-02-17,일·공휴일,19,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,20,멀뫼사거리-동 (서향),있음(비0),211,B형 검토,0,0.0000
2026-02-17,일·공휴일,20,멀뫼사거리-서 (동향),있음(비0),406,B형 검토,0,0.0000
2026-02-17,일·공휴일,20,멀뫼4R-남 (북향),있음(비0),1004,B형 검토,0,0.0000
2026-02-17,일·공휴일,20,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,21,멀뫼사거리-동 (서향),있음(비0),200,B형 검토,0,0.0000
2026-02-17,일·공휴일,21,멀뫼사거리-서 (동향),있음(비0),411,B형 검토,0,0.0000
2026-02-17,일·공휴일,21,멀뫼4R-남 (북향),있음(비0),949,B형 검토,0,0.0000
2026-02-17,일·공휴일,21,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,22,멀뫼사거리-동 (서향),있음(비0),175,B형 검토,0,0.0000
2026-02-17,일·공휴일,22,멀뫼사거리-서 (동향),있음(비0),301,B형 검토,0,0.0000
2026-02-17,일·공휴일,22,멀뫼4R-남 (북향),있음(비0),719,B형 검토,0,0.0000
2026-02-17,일·공휴일,22,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-17,일·공휴일,23,멀뫼사거리-동 (서향),있음(비0),135,B형 검토,0,0.0000
2026-02-17,일·공휴일,23,멀뫼사거리-서 (동향),있음(비0),252,B형 검토,0,0.0000
2026-02-17,일·공휴일,23,멀뫼4R-남 (북향),있음(비0),482,B형 검토,0,0.0000
2026-02-17,일·공휴일,23,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,00,멀뫼사거리-동 (서향),있음(비0),117,B형 검토,0,0.0000
2026-02-18,일·공휴일,00,멀뫼사거리-서 (동향),있음(비0),232,B형 검토,0,0.0000
2026-02-18,일·공휴일,00,멀뫼4R-남 (북향),있음(비0),430,B형 검토,0,0.0000
2026-02-18,일·공휴일,00,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,01,멀뫼사거리-동 (서향),있음(비0),90,B형 검토,0,0.0000
2026-02-18,일·공휴일,01,멀뫼사거리-서 (동향),있음(비0),132,B형 검토,0,0.0000
2026-02-18,일·공휴일,01,멀뫼4R-남 (북향),있음(비0),290,B형 검토,0,0.0000
2026-02-18,일·공휴일,01,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,02,멀뫼사거리-동 (서향),있음(비0),66,B형 검토,0,0.0000
2026-02-18,일·공휴일,02,멀뫼사거리-서 (동향),있음(비0),132,B형 검토,0,0.0000
2026-02-18,일·공휴일,02,멀뫼4R-남 (북향),있음(비0),274,B형 검토,0,0.0000
2026-02-18,일·공휴일,02,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,03,멀뫼사거리-동 (서향),있음(비0),64,B형 검토,0,0.0000
2026-02-18,일·공휴일,03,멀뫼사거리-서 (동향),있음(비0),124,B형 검토,0,0.0000
2026-02-18,일·공휴일,03,멀뫼4R-남 (북향),있음(비0),179,B형 검토,0,0.0000
2026-02-18,일·공휴일,03,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,04,멀뫼사거리-동 (서향),있음(비0),55,B형 검토,0,0.0000
2026-02-18,일·공휴일,04,멀뫼사거리-서 (동향),있음(비0),102,B형 검토,0,0.0000
2026-02-18,일·공휴일,04,멀뫼4R-남 (북향),있음(비0),202,B형 검토,0,0.0000
2026-02-18,일·공휴일,04,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,05,멀뫼사거리-동 (서향),있음(비0),57,B형 검토,0,0.0000
2026-02-18,일·공휴일,05,멀뫼사거리-서 (동향),있음(비0),133,B형 검토,0,0.0000
2026-02-18,일·공휴일,05,멀뫼4R-남 (북향),있음(비0),260,B형 검토,0,0.0000
2026-02-18,일·공휴일,05,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,06,멀뫼사거리-동 (서향),있음(비0),90,B형 검토,0,0.0000
2026-02-18,일·공휴일,06,멀뫼사거리-서 (동향),있음(비0),189,B형 검토,0,0.0000
2026-02-18,일·공휴일,06,멀뫼4R-남 (북향),있음(비0),300,B형 검토,0,0.0000
2026-02-18,일·공휴일,06,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,07,멀뫼사거리-동 (서향),있음(비0),103,B형 검토,0,0.0000
2026-02-18,일·공휴일,07,멀뫼사거리-서 (동향),있음(비0),227,B형 검토,0,0.0000
2026-02-18,일·공휴일,07,멀뫼4R-남 (북향),있음(비0),347,B형 검토,0,0.0000
2026-02-18,일·공휴일,07,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,08,멀뫼사거리-동 (서향),있음(비0),134,B형 검토,0,0.0000
2026-02-18,일·공휴일,08,멀뫼사거리-서 (동향),있음(비0),291,B형 검토,0,0.0000
2026-02-18,일·공휴일,08,멀뫼4R-남 (북향),있음(비0),474,B형 검토,0,0.0000
2026-02-18,일·공휴일,08,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,09,멀뫼사거리-동 (서향),있음(비0),202,B형 검토,0,0.0000
2026-02-18,일·공휴일,09,멀뫼사거리-서 (동향),있음(비0),411,B형 검토,0,0.0000
2026-02-18,일·공휴일,09,멀뫼4R-남 (북향),있음(비0),673,B형 검토,0,0.0000
2026-02-18,일·공휴일,09,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,10,멀뫼사거리-동 (서향),있음(비0),241,B형 검토,0,0.1250
2026-02-18,일·공휴일,10,멀뫼사거리-서 (동향),있음(비0),496,B형 검토,0,0.1250
2026-02-18,일·공휴일,10,멀뫼4R-남 (북향),있음(비0),916,B형 검토,0,0.1250
2026-02-18,일·공휴일,10,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1250
2026-02-18,일·공휴일,11,멀뫼사거리-동 (서향),있음(비0),307,B형 검토,0,0.1250
2026-02-18,일·공휴일,11,멀뫼사거리-서 (동향),있음(비0),624,B형 검토,0,0.1250
2026-02-18,일·공휴일,11,멀뫼4R-남 (북향),있음(비0),1165,B형 검토,0,0.1250
2026-02-18,일·공휴일,11,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1250
2026-02-18,일·공휴일,12,멀뫼사거리-동 (서향),있음(비0),297,B형 검토,0,0.0000
2026-02-18,일·공휴일,12,멀뫼사거리-서 (동향),있음(비0),633,B형 검토,0,0.0000
2026-02-18,일·공휴일,12,멀뫼4R-남 (북향),있음(비0),1251,B형 검토,0,0.0000
2026-02-18,일·공휴일,12,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,13,멀뫼사거리-동 (서향),있음(비0),302,B형 검토,0,0.0000
2026-02-18,일·공휴일,13,멀뫼사거리-서 (동향),있음(비0),637,B형 검토,0,0.0000
2026-02-18,일·공휴일,13,멀뫼4R-남 (북향),있음(비0),1226,B형 검토,0,0.0000
2026-02-18,일·공휴일,13,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,14,멀뫼사거리-동 (서향),있음(비0),307,B형 검토,0,0.0000
2026-02-18,일·공휴일,14,멀뫼사거리-서 (동향),있음(비0),719,B형 검토,0,0.0000
2026-02-18,일·공휴일,14,멀뫼4R-남 (북향),있음(비0),1237,B형 검토,0,0.0000
2026-02-18,일·공휴일,14,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,15,멀뫼사거리-동 (서향),있음(비0),317,B형 검토,0,0.0000
2026-02-18,일·공휴일,15,멀뫼사거리-서 (동향),있음(비0),687,B형 검토,0,0.0000
2026-02-18,일·공휴일,15,멀뫼4R-남 (북향),있음(비0),1202,B형 검토,0,0.0000
2026-02-18,일·공휴일,15,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,16,멀뫼사거리-동 (서향),있음(비0),245,B형 검토,0,0.0000
2026-02-18,일·공휴일,16,멀뫼사거리-서 (동향),있음(비0),616,B형 검토,0,0.0000
2026-02-18,일·공휴일,16,멀뫼4R-남 (북향),있음(비0),1167,B형 검토,0,0.0000
2026-02-18,일·공휴일,16,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,17,멀뫼사거리-동 (서향),있음(비0),294,B형 검토,0,0.0000
2026-02-18,일·공휴일,17,멀뫼사거리-서 (동향),있음(비0),617,B형 검토,0,0.0000
2026-02-18,일·공휴일,17,멀뫼4R-남 (북향),있음(비0),1019,B형 검토,0,0.0000
2026-02-18,일·공휴일,17,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,18,멀뫼사거리-동 (서향),있음(비0),245,B형 검토,0,0.0000
2026-02-18,일·공휴일,18,멀뫼사거리-서 (동향),있음(비0),558,B형 검토,0,0.0000
2026-02-18,일·공휴일,18,멀뫼4R-남 (북향),있음(비0),874,B형 검토,0,0.0000
2026-02-18,일·공휴일,18,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,19,멀뫼사거리-동 (서향),있음(비0),200,B형 검토,0,0.0000
2026-02-18,일·공휴일,19,멀뫼사거리-서 (동향),있음(비0),459,B형 검토,0,0.0000
2026-02-18,일·공휴일,19,멀뫼4R-남 (북향),있음(비0),766,B형 검토,0,0.0000
2026-02-18,일·공휴일,19,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,20,멀뫼사거리-동 (서향),있음(비0),194,B형 검토,0,0.0000
2026-02-18,일·공휴일,20,멀뫼사거리-서 (동향),있음(비0),374,B형 검토,0,0.0000
2026-02-18,일·공휴일,20,멀뫼4R-남 (북향),있음(비0),722,B형 검토,0,0.0000
2026-02-18,일·공휴일,20,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,21,멀뫼사거리-동 (서향),있음(비0),142,B형 검토,0,0.0000
2026-02-18,일·공휴일,21,멀뫼사거리-서 (동향),있음(비0),314,B형 검토,0,0.0000
2026-02-18,일·공휴일,21,멀뫼4R-남 (북향),있음(비0),678,B형 검토,0,0.0000
2026-02-18,일·공휴일,21,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,22,멀뫼사거리-동 (서향),있음(비0),137,B형 검토,0,0.0000
2026-02-18,일·공휴일,22,멀뫼사거리-서 (동향),있음(비0),287,B형 검토,0,0.0000
2026-02-18,일·공휴일,22,멀뫼4R-남 (북향),있음(비0),481,B형 검토,0,0.0000
2026-02-18,일·공휴일,22,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-18,일·공휴일,23,멀뫼사거리-동 (서향),있음(비0),104,B형 검토,0,0.0000
2026-02-18,일·공휴일,23,멀뫼사거리-서 (동향),있음(비0),221,B형 검토,0,0.0000
2026-02-18,일·공휴일,23,멀뫼4R-남 (북향),있음(비0),309,B형 검토,0,0.0000
2026-02-18,일·공휴일,23,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.0000
2026-02-19,평일,00,멀뫼사거리-동 (서향),있음(비0),70,B형 검토,0,0.1951
2026-02-19,평일,00,멀뫼사거리-서 (동향),있음(비0),184,B형 검토,0,0.1951
2026-02-19,평일,00,멀뫼4R-남 (북향),있음(비0),267,B형 검토,0,0.1951
2026-02-19,평일,00,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-19,평일,01,멀뫼사거리-동 (서향),있음(비0),75,B형 검토,0,0.1951
2026-02-19,평일,01,멀뫼사거리-서 (동향),있음(비0),163,B형 검토,0,0.1951
2026-02-19,평일,01,멀뫼4R-남 (북향),있음(비0),198,B형 검토,0,0.1951
2026-02-19,평일,01,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-19,평일,02,멀뫼사거리-동 (서향),있음(비0),61,B형 검토,0,0.1951
2026-02-19,평일,02,멀뫼사거리-서 (동향),있음(비0),126,B형 검토,0,0.1951
2026-02-19,평일,02,멀뫼4R-남 (북향),있음(비0),138,B형 검토,0,0.1951
2026-02-19,평일,02,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-19,평일,03,멀뫼사거리-동 (서향),있음(비0),49,B형 검토,0,0.1951
2026-02-19,평일,03,멀뫼사거리-서 (동향),있음(비0),108,B형 검토,0,0.1951
2026-02-19,평일,03,멀뫼4R-남 (북향),있음(비0),139,B형 검토,0,0.1951
2026-02-19,평일,03,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-19,평일,04,멀뫼사거리-동 (서향),있음(비0),62,B형 검토,0,0.2195
2026-02-19,평일,04,멀뫼사거리-서 (동향),있음(비0),156,B형 검토,0,0.2195
2026-02-19,평일,04,멀뫼4R-남 (북향),있음(비0),208,B형 검토,0,0.2195
2026-02-19,평일,04,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,05,멀뫼사거리-동 (서향),있음(비0),135,B형 검토,0,0.2195
2026-02-19,평일,05,멀뫼사거리-서 (동향),있음(비0),268,B형 검토,0,0.2195
2026-02-19,평일,05,멀뫼4R-남 (북향),있음(비0),492,B형 검토,0,0.2195
2026-02-19,평일,05,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,06,멀뫼사거리-동 (서향),있음(비0),174,B형 검토,0,0.2195
2026-02-19,평일,06,멀뫼사거리-서 (동향),있음(비0),415,B형 검토,0,0.2195
2026-02-19,평일,06,멀뫼4R-남 (북향),있음(비0),897,B형 검토,0,0.2195
2026-02-19,평일,06,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,07,멀뫼사거리-동 (서향),있음(비0),295,B형 검토,0,0.2195
2026-02-19,평일,07,멀뫼사거리-서 (동향),있음(비0),637,B형 검토,0,0.2195
2026-02-19,평일,07,멀뫼4R-남 (북향),있음(비0),1600,B형 검토,0,0.2195
2026-02-19,평일,07,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,08,멀뫼사거리-동 (서향),있음(비0),423,B형 검토,0,0.2195
2026-02-19,평일,08,멀뫼사거리-서 (동향),있음(비0),781,B형 검토,0,0.2195
2026-02-19,평일,08,멀뫼4R-남 (북향),있음(비0),1655,B형 검토,0,0.2195
2026-02-19,평일,08,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,09,멀뫼사거리-동 (서향),있음(비0),394,B형 검토,0,0.2439
2026-02-19,평일,09,멀뫼사거리-서 (동향),있음(비0),730,B형 검토,0,0.2439
2026-02-19,평일,09,멀뫼4R-남 (북향),있음(비0),1365,B형 검토,0,0.2439
2026-02-19,평일,09,멀뫼사거리-북 (남향),있음(비0),11,B형 검토,0,0.2439
2026-02-19,평일,10,멀뫼사거리-동 (서향),있음(비0),354,B형 검토,0,0.2439
2026-02-19,평일,10,멀뫼사거리-서 (동향),있음(비0),719,B형 검토,0,0.2439
2026-02-19,평일,10,멀뫼4R-남 (북향),있음(비0),1307,B형 검토,0,0.2439
2026-02-19,평일,10,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2439
2026-02-19,평일,11,멀뫼사거리-동 (서향),있음(비0),335,B형 검토,0,0.2439
2026-02-19,평일,11,멀뫼사거리-서 (동향),있음(비0),766,B형 검토,0,0.2439
2026-02-19,평일,11,멀뫼4R-남 (북향),있음(비0),1215,B형 검토,0,0.2439
2026-02-19,평일,11,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2439
2026-02-19,평일,12,멀뫼사거리-동 (서향),있음(비0),322,B형 검토,0,0.2195
2026-02-19,평일,12,멀뫼사거리-서 (동향),있음(비0),680,B형 검토,0,0.2195
2026-02-19,평일,12,멀뫼4R-남 (북향),있음(비0),1117,B형 검토,0,0.2195
2026-02-19,평일,12,멀뫼사거리-북 (남향),있음(비0),12,B형 검토,0,0.2195
2026-02-19,평일,13,멀뫼사거리-동 (서향),있음(비0),335,B형 검토,0,0.2195
2026-02-19,평일,13,멀뫼사거리-서 (동향),있음(비0),726,B형 검토,0,0.2195
2026-02-19,평일,13,멀뫼4R-남 (북향),있음(비0),1258,B형 검토,0,0.2195
2026-02-19,평일,13,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,14,멀뫼사거리-동 (서향),있음(비0),357,B형 검토,0,0.2195
2026-02-19,평일,14,멀뫼사거리-서 (동향),있음(비0),771,B형 검토,0,0.2195
2026-02-19,평일,14,멀뫼4R-남 (북향),있음(비0),1278,B형 검토,0,0.2195
2026-02-19,평일,14,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,15,멀뫼사거리-동 (서향),있음(비0),381,B형 검토,0,0.1951
2026-02-19,평일,15,멀뫼사거리-서 (동향),있음(비0),778,B형 검토,0,0.1951
2026-02-19,평일,15,멀뫼4R-남 (북향),있음(비0),1294,B형 검토,0,0.1951
2026-02-19,평일,15,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-19,평일,16,멀뫼사거리-동 (서향),있음(비0),442,B형 검토,0,0.2195
2026-02-19,평일,16,멀뫼사거리-서 (동향),있음(비0),780,B형 검토,0,0.2195
2026-02-19,평일,16,멀뫼4R-남 (북향),있음(비0),1362,B형 검토,0,0.2195
2026-02-19,평일,16,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-19,평일,17,멀뫼사거리-동 (서향),있음(비0),425,B형 검토,0,0.2683
2026-02-19,평일,17,멀뫼사거리-서 (동향),있음(비0),780,B형 검토,0,0.2683
2026-02-19,평일,17,멀뫼4R-남 (북향),있음(비0),1404,B형 검토,0,0.2683
2026-02-19,평일,17,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2683
2026-02-19,평일,18,멀뫼사거리-동 (서향),있음(비0),360,B형 검토,0,0.2683
2026-02-19,평일,18,멀뫼사거리-서 (동향),있음(비0),723,B형 검토,0,0.2683
2026-02-19,평일,18,멀뫼4R-남 (북향),있음(비0),1310,B형 검토,0,0.2683
2026-02-19,평일,18,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2683
2026-02-19,평일,19,멀뫼사거리-동 (서향),있음(비0),232,B형 검토,0,0.2683
2026-02-19,평일,19,멀뫼사거리-서 (동향),있음(비0),479,B형 검토,0,0.2683
2026-02-19,평일,19,멀뫼4R-남 (북향),있음(비0),1031,B형 검토,0,0.2683
2026-02-19,평일,19,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2683
2026-02-19,평일,20,멀뫼사거리-동 (서향),있음(비0),191,B형 검토,0,0.2683
2026-02-19,평일,20,멀뫼사거리-서 (동향),있음(비0),378,B형 검토,0,0.2683
2026-02-19,평일,20,멀뫼4R-남 (북향),있음(비0),823,B형 검토,0,0.2683
2026-02-19,평일,20,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2683
2026-02-19,평일,21,멀뫼사거리-동 (서향),있음(비0),156,B형 검토,0,0.2683
2026-02-19,평일,21,멀뫼사거리-서 (동향),있음(비0),395,B형 검토,0,0.2683
2026-02-19,평일,21,멀뫼4R-남 (북향),있음(비0),680,B형 검토,0,0.2683
2026-02-19,평일,21,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2683
2026-02-19,평일,22,멀뫼사거리-동 (서향),있음(비0),144,B형 검토,0,0.2927
2026-02-19,평일,22,멀뫼사거리-서 (동향),있음(비0),291,B형 검토,0,0.2927
2026-02-19,평일,22,멀뫼4R-남 (북향),있음(비0),501,B형 검토,0,0.2927
2026-02-19,평일,22,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2927
2026-02-19,평일,23,멀뫼사거리-동 (서향),있음(비0),115,B형 검토,0,0.2927
2026-02-19,평일,23,멀뫼사거리-서 (동향),있음(비0),256,B형 검토,0,0.2927
2026-02-19,평일,23,멀뫼4R-남 (북향),있음(비0),336,B형 검토,0,0.2927
2026-02-19,평일,23,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2927
2026-02-20,평일,00,멀뫼사거리-동 (서향),있음(비0),90,B형 검토,0,0.1951
2026-02-20,평일,00,멀뫼사거리-서 (동향),있음(비0),195,B형 검토,0,0.1951
2026-02-20,평일,00,멀뫼4R-남 (북향),있음(비0),281,B형 검토,0,0.1951
2026-02-20,평일,00,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-20,평일,01,멀뫼사거리-동 (서향),있음(비0),87,B형 검토,0,0.1951
2026-02-20,평일,01,멀뫼사거리-서 (동향),있음(비0),128,B형 검토,0,0.1951
2026-02-20,평일,01,멀뫼4R-남 (북향),있음(비0),199,B형 검토,0,0.1951
2026-02-20,평일,01,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-20,평일,02,멀뫼사거리-동 (서향),있음(비0),82,B형 검토,0,0.1951
2026-02-20,평일,02,멀뫼사거리-서 (동향),있음(비0),113,B형 검토,0,0.1951
2026-02-20,평일,02,멀뫼4R-남 (북향),있음(비0),167,B형 검토,0,0.1951
2026-02-20,평일,02,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-20,평일,03,멀뫼사거리-동 (서향),있음(비0),52,B형 검토,0,0.1951
2026-02-20,평일,03,멀뫼사거리-서 (동향),있음(비0),124,B형 검토,0,0.1951
2026-02-20,평일,03,멀뫼4R-남 (북향),있음(비0),147,B형 검토,0,0.1951
2026-02-20,평일,03,멀뫼사거리-북 (남향),없음(NULL),,A형 가능,0,0.1951
2026-02-20,평일,04,멀뫼사거리-동 (서향),있음(비0),65,B형 검토,0,0.2195
2026-02-20,평일,04,멀뫼사거리-서 (동향),있음(비0),187,B형 검토,0,0.2195
2026-02-20,평일,04,멀뫼4R-남 (북향),있음(비0),229,B형 검토,0,0.2195
2026-02-20,평일,04,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-20,평일,05,멀뫼사거리-동 (서향),있음(비0),139,B형 검토,0,0.2195
2026-02-20,평일,05,멀뫼사거리-서 (동향),있음(비0),290,B형 검토,0,0.2195
2026-02-20,평일,05,멀뫼4R-남 (북향),있음(비0),541,B형 검토,0,0.2195
2026-02-20,평일,05,멀뫼사거리-북 (남향),있음(비0),235,B형 검토,0,0.2195
2026-02-20,평일,06,멀뫼사거리-동 (서향),있음(비0),183,B형 검토,0,0.2195
2026-02-20,평일,06,멀뫼사거리-서 (동향),있음(비0),423,B형 검토,0,0.2195
2026-02-20,평일,06,멀뫼4R-남 (북향),있음(비0),919,B형 검토,0,0.2195
2026-02-20,평일,06,멀뫼사거리-북 (남향),있음(비0),678,B형 검토,0,0.2195
2026-02-20,평일,07,멀뫼사거리-동 (서향),있음(비0),279,B형 검토,0,0.2195
2026-02-20,평일,07,멀뫼사거리-서 (동향),있음(비0),666,B형 검토,0,0.2195
2026-02-20,평일,07,멀뫼4R-남 (북향),있음(비0),1602,B형 검토,0,0.2195
2026-02-20,평일,07,멀뫼사거리-북 (남향),있음(비0),156,B형 검토,0,0.2195
2026-02-20,평일,08,멀뫼사거리-동 (서향),있음(비0),446,B형 검토,0,0.2195
2026-02-20,평일,08,멀뫼사거리-서 (동향),있음(비0),810,B형 검토,0,0.2195
2026-02-20,평일,08,멀뫼4R-남 (북향),있음(비0),1702,B형 검토,0,0.2195
2026-02-20,평일,08,멀뫼사거리-북 (남향),없음(NULL),,B형,0,0.2195
2026-02-20,평일,09,멀뫼사거리-동 (서향),있음(비0),417,B형 검토,0,0.2439
2026-02-20,평일,09,멀뫼사거리-서 (동향),있음(비0),779,B형 검토,0,0.2439
