acsr_nm,day_type,hour,stage0_zr,stage1_zr,stage2_zr,final_stage,exp_count,act_count,n_zero_baseline,n_total_baseline,baseline_median
멀뫼사거리-서 (동향),일·공휴일,06,0.2000,-,-,0,10,8,0,8,229.0
멀뫼사거리-서 (동향),일·공휴일,06,0.0000,-,-,0,8,8,0,8,269.0
멀뫼사거리-서 (동향),일·공휴일,07,0.0000,-,-,0,8,8,0,13,253.0
멀뫼사거리-서 (동향),일·공휴일,07,0.2000,-,-,0,10,8,0,8,262.5
멀뫼사거리-서 (동향),일·공휴일,07,0.0000,-,-,0,8,8,0,8,299.0
멀뫼사거리-서 (동향),일·공휴일,08,0.0000,-,-,0,8,8,0,13,358.0
멀뫼사거리-서 (동향),일·공휴일,08,0.2000,-,-,0,10,8,0,8,389.5
멀뫼사거리-서 (동향),일·공휴일,08,0.0000,-,-,0,8,8,0,8,416.5
멀뫼사거리-서 (동향),일·공휴일,09,0.0000,-,-,0,8,8,0,13,463.0
멀뫼사거리-서 (동향),일·공휴일,09,0.2000,-,-,0,10,8,0,8,479.0
멀뫼사거리-서 (동향),일·공휴일,09,0.0000,-,-,0,8,8,0,8,504.5
멀뫼사거리-서 (동향),일·공휴일,10,0.1250,-,-,0,8,7,0,12,557.0
멀뫼사거리-서 (동향),일·공휴일,10,0.2000,-,-,0,10,8,0,8,597.5
멀뫼사거리-서 (동향),일·공휴일,10,0.0000,-,-,0,8,8,0,8,643.0
멀뫼사거리-서 (동향),일·공휴일,11,0.1250,-,-,0,8,7,0,12,567.0
멀뫼사거리-서 (동향),일·공휴일,11,0.2000,-,-,0,10,8,0,8,593.5
멀뫼사거리-서 (동향),일·공휴일,11,0.0000,-,-,0,8,8,0,8,643.0
멀뫼사거리-서 (동향),일·공휴일,12,0.0000,-,-,0,8,8,0,13,646.5
멀뫼사거리-서 (동향),일·공휴일,12,0.2000,-,-,0,10,8,0,8,650.0
멀뫼사거리-서 (동향),일·공휴일,12,0.0000,-,-,0,8,8,0,8,708.0
멀뫼사거리-서 (동향),일·공휴일,13,0.0000,-,-,0,8,8,0,13,693.0
멀뫼사거리-서 (동향),일·공휴일,13,0.2000,-,-,0,10,8,0,8,690.5
멀뫼사거리-서 (동향),일·공휴일,13,0.0000,-,-,0,8,8,0,8,700.5
멀뫼사거리-서 (동향),일·공휴일,14,0.0000,-,-,0,8,8,0,12,707.0
멀뫼사거리-서 (동향),일·공휴일,14,0.2000,-,-,0,10,8,0,8,704.5
멀뫼사거리-서 (동향),일·공휴일,14,0.0000,-,-,0,8,8,0,8,718.0
멀뫼사거리-서 (동향),일·공휴일,15,0.0000,-,-,0,8,8,0,12,694.0
멀뫼사거리-서 (동향),일·공휴일,15,0.2000,-,-,0,10,8,0,8,694.0
멀뫼사거리-서 (동향),일·공휴일,15,0.0000,-,-,0,8,8,0,8,726.0
멀뫼사거리-서 (동향),일·공휴일,16,0.0000,-,-,0,8,8,0,12,705.0
멀뫼사거리-서 (동향),일·공휴일,16,0.2000,-,-,0,10,8,0,8,687.0
멀뫼사거리-서 (동향),일·공휴일,16,0.0000,-,-,0,8,8,0,8,672.5
멀뫼사거리-서 (동향),일·공휴일,17,0.0000,-,-,0,8,8,0,12,637.0
멀뫼사거리-서 (동향),일·공휴일,17,0.2000,-,-,0,10,8,0,8,649.5
멀뫼사거리-서 (동향),일·공휴일,17,0.0000,-,-,0,8,8,0,8,652.5
멀뫼사거리-서 (동향),일·공휴일,18,0.0000,-,-,0,8,8,0,12,527.0
멀뫼사거리-서 (동향),일·공휴일,18,0.2000,-,-,0,10,8,0,8,573.0
멀뫼사거리-서 (동향),일·공휴일,18,0.0000,-,-,0,8,8,0,8,634.5
멀뫼사거리-서 (동향),일·공휴일,19,0.0000,-,-,0,8,8,0,12,460.5
멀뫼사거리-서 (동향),일·공휴일,19,0.2000,-,-,0,10,8,0,8,402.0
멀뫼사거리-서 (동향),일·공휴일,19,0.0000,-,-,0,8,8,0,8,503.0
멀뫼사거리-서 (동향),일·공휴일,20,0.0000,-,-,0,8,8,0,13,389.0
멀뫼사거리-서 (동향),일·공휴일,20,0.2000,-,-,0,10,8,0,8,385.0
멀뫼사거리-서 (동향),일·공휴일,20,0.0000,-,-,0,8,8,0,8,447.0
멀뫼사거리-서 (동향),일·공휴일,21,0.0000,-,-,0,8,8,0,13,326.0
멀뫼사거리-서 (동향),일·공휴일,21,0.2000,-,-,0,10,8,0,8,312.0
멀뫼사거리-서 (동향),일·공휴일,21,0.0000,-,-,0,8,8,0,8,371.5
멀뫼사거리-서 (동향),일·공휴일,22,0.0000,-,-,0,8,8,0,13,285.0
멀뫼사거리-서 (동향),일·공휴일,22,0.2000,-,-,0,10,8,0,8,274.5
멀뫼사거리-서 (동향),일·공휴일,22,0.0000,-,-,0,8,8,0,8,319.0
멀뫼사거리-서 (동향),일·공휴일,23,0.0000,-,-,0,8,8,0,13,218.0
멀뫼사거리-서 (동향),일·공휴일,23,0.2000,-,-,0,10,8,0,8,204.0
멀뫼사거리-서 (동향),일·공휴일,23,0.0000,-,-,0,8,8,0,8,247.5
멀뫼4R-남 (북향),평일,00,0.1951,-,-,0,41,33,0,54,262.5
멀뫼4R-남 (북향),평일,00,0.4762,-,-,0,42,22,0,22,271.5
멀뫼4R-남 (북향),평일,00,0.1364,-,-,0,44,38,0,38,305.5
멀뫼4R-남 (북향),평일,01,0.1951,-,-,0,41,33,0,54,175.0
멀뫼4R-남 (북향),평일,01,0.4762,-,-,0,42,22,0,22,171.0
멀뫼4R-남 (북향),평일,01,0.1364,-,-,0,44,38,0,38,200.5
멀뫼4R-남 (북향),평일,02,0.1951,-,-,0,41,33,0,54,137.0
멀뫼4R-남 (북향),평일,02,0.4762,-,-,0,42,22,0,22,135.5
멀뫼4R-남 (북향),평일,02,0.1364,-,-,0,44,38,0,38,155.0
멀뫼4R-남 (북향),평일,03,0.1951,-,-,0,41,33,0,54,130.0
멀뫼4R-남 (북향),평일,03,0.4762,-,-,0,42,22,0,22,111.5
멀뫼4R-남 (북향),평일,03,0.1364,-,-,0,44,38,0,38,132.0
멀뫼4R-남 (북향),평일,04,0.2195,-,-,0,41,32,0,53,195.0
멀뫼4R-남 (북향),평일,04,0.4762,-,-,0,42,22,0,22,204.5
멀뫼4R-남 (북향),평일,04,0.1364,-,-,0,44,38,0,38,236.0
멀뫼4R-남 (북향),평일,05,0.2195,-,-,0,41,32,0,53,474.5
멀뫼4R-남 (북향),평일,05,0.4762,-,-,0,42,22,0,22,522.5
멀뫼4R-남 (북향),평일,05,0.1364,-,-,0,44,38,0,38,582.0
멀뫼4R-남 (북향),평일,06,0.2195,-,-,0,41,32,0,53,860.0
멀뫼4R-남 (북향),평일,06,0.4762,-,-,0,42,22,0,22,926.0
멀뫼4R-남 (북향),평일,06,0.1364,-,-,0,44,38,0,38,1050.0
멀뫼4R-남 (북향),평일,07,0.2195,-,-,0,41,32,0,53,1627.5
멀뫼4R-남 (북향),평일,07,0.4762,-,-,0,42,22,0,22,1715.0
멀뫼4R-남 (북향),평일,07,0.1364,-,-,0,44,38,0,38,1749.0
멀뫼4R-남 (북향),평일,08,0.2195,-,-,0,41,32,0,53,1730.0
멀뫼4R-남 (북향),평일,08,0.4762,-,-,0,42,22,0,22,1863.0
멀뫼4R-남 (북향),평일,08,0.1364,-,-,0,44,38,0,38,1855.0
멀뫼4R-남 (북향),평일,09,0.2439,-,-,0,41,31,0,52,1431.0
멀뫼4R-남 (북향),평일,09,0.4762,-,-,0,42,22,0,22,1518.5
멀뫼4R-남 (북향),평일,09,0.1364,-,-,0,44,38,0,38,1519.0
멀뫼4R-남 (북향),평일,10,0.2439,-,-,0,41,31,0,52,1315.0
멀뫼4R-남 (북향),평일,10,0.5000,-,-,0,42,21,0,21,1323.0
멀뫼4R-남 (북향),평일,10,0.1136,-,-,0,44,39,0,39,1381.0
멀뫼4R-남 (북향),평일,11,0.2439,-,-,0,41,31,0,52,1207.5
멀뫼4R-남 (북향),평일,11,0.4762,-,-,0,42,22,0,22,1205.5
멀뫼4R-남 (북향),평일,11,0.0909,-,-,0,44,40,0,40,1218.0
멀뫼4R-남 (북향),평일,12,0.2195,-,-,0,41,32,0,52,1126.0
멀뫼4R-남 (북향),평일,12,0.4762,-,-,0,42,22,0,22,1139.0
멀뫼4R-남 (북향),평일,12,0.0909,-,-,0,44,40,0,40,1148.0
멀뫼4R-남 (북향),평일,13,0.2195,-,-,0,41,32,0,53,1255.0
멀뫼4R-남 (북향),평일,13,0.4762,-,-,0,42,22,0,22,1269.5
멀뫼4R-남 (북향),평일,13,0.0909,-,-,0,44,40,0,40,1284.0
멀뫼4R-남 (북향),평일,14,0.2195,-,-,0,41,32,0,52,1306.0
멀뫼4R-남 (북향),평일,14,0.4762,-,-,0,42,22,0,22,1310.0
멀뫼4R-남 (북향),평일,14,0.0909,-,-,0,44,40,0,40,1313.0
멀뫼4R-남 (북향),평일,15,0.1951,-,-,0,41,33,0,54,1301.5
멀뫼4R-남 (북향),평일,15,0.5000,-,-,0,42,21,0,21,1341.0
멀뫼4R-남 (북향),평일,15,0.0909,-,-,0,44,40,0,40,1358.0
멀뫼4R-남 (북향),평일,16,0.2195,-,-,0,41,32,0,52,1352.0
멀뫼4R-남 (북향),평일,16,0.4762,-,-,0,42,22,0,22,1415.5
멀뫼4R-남 (북향),평일,16,0.1136,-,-,0,44,39,0,39,1440.0
멀뫼4R-남 (북향),평일,17,0.2683,-,-,0,41,30,0,51,1368.0
멀뫼4R-남 (북향),평일,17,0.4762,-,-,0,42,22,0,22,1469.5
멀뫼4R-남 (북향),평일,17,0.1136,-,-,0,44,39,0,39,1481.5
멀뫼4R-남 (북향),평일,18,0.2683,-,-,0,41,30,0,51,1329.0
멀뫼4R-남 (북향),평일,18,0.4762,-,-,0,42,22,0,22,1444.0
멀뫼4R-남 (북향),평일,18,0.1136,-,-,0,44,39,0,39,1466.0
멀뫼4R-남 (북향),평일,19,0.2683,-,-,0,41,30,0,51,1135.0
멀뫼4R-남 (북향),평일,19,0.4762,-,-,0,42,22,0,22,1193.0
멀뫼4R-남 (북향),평일,19,0.1136,-,-,0,44,39,0,39,1276.5
멀뫼4R-남 (북향),평일,20,0.2683,-,-,0,41,30,0,51,872.0
멀뫼4R-남 (북향),평일,20,0.4762,-,-,0,42,22,0,22,891.0
멀뫼4R-남 (북향),평일,20,0.1136,-,-,0,44,39,0,39,996.0
멀뫼4R-남 (북향),평일,21,0.2683,-,-,0,41,30,1,51,691.5
멀뫼4R-남 (북향),평일,21,0.4762,-,-,0,42,22,0,22,708.0
멀뫼4R-남 (북향),평일,21,0.1136,-,-,0,44,39,0,39,777.0
멀뫼4R-남 (북향),평일,22,0.2927,-,-,0,41,29,0,50,520.0
멀뫼4R-남 (북향),평일,22,0.4762,-,-,0,42,22,0,22,550.0
멀뫼4R-남 (북향),평일,22,0.1136,-,-,0,44,39,0,39,596.0
멀뫼4R-남 (북향),평일,23,0.2927,-,-,0,41,29,0,50,368.0
멀뫼4R-남 (북향),평일,23,0.4762,-,-,0,42,22,0,22,368.0
멀뫼4R-남 (북향),평일,23,0.1136,-,-,0,44,39,0,39,422.0
멀뫼4R-남 (북향),토요일,00,0.0000,-,-,0,8,8,0,13,395.0
멀뫼4R-남 (북향),토요일,00,0.4000,-,-,0,10,6,0,6,398.0
멀뫼4R-남 (북향),토요일,00,0.0000,-,-,0,8,8,0,8,422.0
멀뫼4R-남 (북향),토요일,01,0.0000,-,-,0,8,8,0,13,297.0
멀뫼4R-남 (북향),토요일,01,0.4000,-,-,0,10,6,0,6,306.0
멀뫼4R-남 (북향),토요일,01,0.0000,-,-,0,8,8,0,8,332.0
멀뫼4R-남 (북향),토요일,02,0.0000,-,-,0,8,8,0,13,222.5
멀뫼4R-남 (북향),토요일,02,0.4000,-,-,0,10,6,0,6,223.0
멀뫼4R-남 (북향),토요일,02,0.0000,-,-,0,8,8,0,8,245.0
멀뫼4R-남 (북향),토요일,03,0.0000,-,-,0,8,8,0,13,196.0
멀뫼4R-남 (북향),토요일,03,0.4000,-,-,0,10,6,0,6,184.0
멀뫼4R-남 (북향),토요일,03,0.0000,-,-,0,8,8,0,8,206.5
멀뫼4R-남 (북향),토요일,04,0.0000,-,-,0,8,8,0,13,188.0
멀뫼4R-남 (북향),토요일,04,0.4000,-,-,0,10,6,0,6,204.5
멀뫼4R-남 (북향),토요일,04,0.0000,-,-,0,8,8,0,8,240.0
멀뫼4R-남 (북향),토요일,05,0.0000,-,-,0,8,8,0,13,392.0
멀뫼4R-남 (북향),토요일,05,0.4000,-,-,0,10,6,0,6,429.5
멀뫼4R-남 (북향),토요일,05,0.0000,-,-,0,8,8,0,8,481.0
멀뫼4R-남 (북향),토요일,06,0.0000,-,-,0,8,8,0,13,502.0
멀뫼4R-남 (북향),토요일,06,0.4000,-,-,0,10,6,0,6,539.5
멀뫼4R-남 (북향),토요일,06,0.0000,-,-,0,8,8,0,8,673.0
멀뫼4R-남 (북향),토요일,07,0.0000,-,-,0,8,8,0,13,675.5
멀뫼4R-남 (북향),토요일,07,0.4000,-,-,0,10,6,0,6,721.0
멀뫼4R-남 (북향),토요일,07,0.0000,-,-,0,8,8,0,8,774.0
멀뫼4R-남 (북향),토요일,08,0.0000,-,-,0,8,8,0,13,897.0
멀뫼4R-남 (북향),토요일,08,0.4000,-,-,0,10,6,0,6,944.0
멀뫼4R-남 (북향),토요일,08,0.0000,-,-,0,8,8,0,8,985.0
멀뫼4R-남 (북향),토요일,09,0.0000,-,-,0,8,8,0,13,1115.0
멀뫼4R-남 (북향),토요일,09,0.4000,-,-,0,10,6,0,6,1164.0
멀뫼4R-남 (북향),토요일,09,0.0000,-,-,0,8,8,0,8,1217.0
멀뫼4R-남 (북향),토요일,10,0.0000,-,-,0,8,8,0,13,1225.0
멀뫼4R-남 (북향),토요일,10,0.4000,-,-,0,10,6,0,6,1259.0
멀뫼4R-남 (북향),토요일,10,0.0000,-,-,0,8,8,0,8,1351.0
멀뫼4R-남 (북향),토요일,11,0.0000,-,-,0,8,8,0,13,1302.0
멀뫼4R-남 (북향),토요일,11,0.4000,-,-,0,10,6,0,6,1320.0
멀뫼4R-남 (북향),토요일,11,0.0000,-,-,0,8,8,0,8,1363.0
멀뫼4R-남 (북향),토요일,12,0.0000,-,-,0,8,8,0,13,1363.0
멀뫼4R-남 (북향),토요일,12,0.4000,-,-,0,10,6,0,6,1354.5
멀뫼4R-남 (북향),토요일,12,0.0000,-,-,0,8,8,0,8,1343.5
멀뫼4R-남 (북향),토요일,13,0.0000,-,-,0,8,8,0,13,1353.0
멀뫼4R-남 (북향),토요일,13,0.4000,-,-,0,10,6,0,6,1349.0
멀뫼4R-남 (북향),토요일,13,0.0000,-,-,0,8,8,0,8,1379.0
멀뫼4R-남 (북향),토요일,14,0.0000,-,-,0,8,8,0,13,1328.0
멀뫼4R-남 (북향),토요일,14,0.4000,-,-,0,10,6,0,6,1305.5
멀뫼4R-남 (북향),토요일,14,0.0000,-,-,0,8,8,0,8,1329.0
멀뫼4R-남 (북향),토요일,15,0.0000,-,-,0,8,8,0,13,1363.0
멀뫼4R-남 (북향),토요일,15,0.4000,-,-,0,10,6,0,6,1360.0
멀뫼4R-남 (북향),토요일,15,0.0000,-,-,0,8,8,0,8,1344.0
멀뫼4R-남 (북향),토요일,16,0.0000,-,-,0,8,8,0,12,1404.5
멀뫼4R-남 (북향),토요일,16,0.4000,-,-,0,10,6,0,6,1395.5
멀뫼4R-남 (북향),토요일,16,0.0000,-,-,0,8,8,0,8,1363.5
멀뫼4R-남 (북향),토요일,17,0.0000,-,-,0,8,8,0,12,1400.5
멀뫼4R-남 (북향),토요일,17,0.4000,-,-,0,10,6,0,6,1410.0
멀뫼4R-남 (북향),토요일,17,0.0000,-,-,0,8,8,0,8,1393.0
멀뫼4R-남 (북향),토요일,18,0.0000,-,-,0,8,8,0,12,1279.5
멀뫼4R-남 (북향),토요일,18,0.4000,-,-,0,10,6,0,6,1353.0
멀뫼4R-남 (북향),토요일,18,0.0000,-,-,0,8,8,0,8,1282.0
멀뫼4R-남 (북향),토요일,19,0.0000,-,-,0,8,8,0,12,1001.5
멀뫼4R-남 (북향),토요일,19,0.4000,-,-,0,10,6,0,6,985.5
멀뫼4R-남 (북향),토요일,19,0.0000,-,-,0,8,8,0,8,1040.0
멀뫼4R-남 (북향),토요일,20,0.0000,-,-,0,8,8,0,12,779.0
멀뫼4R-남 (북향),토요일,20,0.4000,-,-,0,10,6,0,6,786.0
멀뫼4R-남 (북향),토요일,20,0.0000,-,-,0,8,8,0,8,907.5
멀뫼4R-남 (북향),토요일,21,0.0000,-,-,0,8,8,0,12,703.0
멀뫼4R-남 (북향),토요일,21,0.4000,-,-,0,10,6,0,6,709.0
멀뫼4R-남 (북향),토요일,21,0.0000,-,-,0,8,8,0,8,826.5
멀뫼4R-남 (북향),토요일,22,0.0000,-,-,0,8,8,0,12,566.0
멀뫼4R-남 (북향),토요일,22,0.4000,-,-,0,10,6,0,6,586.0
멀뫼4R-남 (북향),토요일,22,0.0000,-,-,0,8,8,0,8,623.5
멀뫼4R-남 (북향),토요일,23,0.0000,-,-,0,8,8,0,12,420.0
멀뫼4R-남 (북향),토요일,23,0.4000,-,-,0,10,6,0,6,424.0
멀뫼4R-남 (북향),토요일,23,0.0000,-,-,0,8,8,0,8,446.5
멀뫼4R-남 (북향),일·공휴일,00,0.0000,-,-,0,8,8,0,13,368.0
멀뫼4R-남 (북향),일·공휴일,00,0.2000,-,-,0,10,8,0,8,352.5
멀뫼4R-남 (북향),일·공휴일,00,0.0000,-,-,0,8,8,0,8,380.5
멀뫼4R-남 (북향),일·공휴일,01,0.0000,-,-,0,8,8,0,13,297.0
멀뫼4R-남 (북향),일·공휴일,01,0.2000,-,-,0,10,8,0,8,286.5
멀뫼4R-남 (북향),일·공휴일,01,0.0000,-,-,0,8,8,0,8,281.0
멀뫼4R-남 (북향),일·공휴일,02,0.0000,-,-,0,8,8,0,13,233.0
멀뫼4R-남 (북향),일·공휴일,02,0.2000,-,-,0,10,8,0,8,220.0
멀뫼4R-남 (북향),일·공휴일,02,0.0000,-,-,0,8,8,0,8,222.5
멀뫼4R-남 (북향),일·공휴일,03,0.0000,-,-,0,8,8,0,13,155.0
멀뫼4R-남 (북향),일·공휴일,03,0.2000,-,-,0,10,8,0,8,155.0
멀뫼4R-남 (북향),일·공휴일,03,0.0000,-,-,0,8,8,0,8,167.0
멀뫼4R-남 (북향),일·공휴일,04,0.0000,-,-,0,8,8,0,13,163.0
멀뫼4R-남 (북향),일·공휴일,04,0.2000,-,-,0,10,8,0,8,166.5
멀뫼4R-남 (북향),일·공휴일,04,0.0000,-,-,0,8,8,0,8,177.0
멀뫼4R-남 (북향),일·공휴일,05,0.0000,-,-,0,8,8,0,13,263.0
멀뫼4R-남 (북향),일·공휴일,05,0.2000,-,-,0,10,8,0,8,245.5
멀뫼4R-남 (북향),일·공휴일,05,0.0000,-,-,0,8,8,0,8,277.0
멀뫼4R-남 (북향),일·공휴일,06,0.0000,-,-,0,8,8,0,13,345.0
멀뫼4R-남 (북향),일·공휴일,06,0.2000,-,-,0,10,8,0,8,365.0
멀뫼4R-남 (북향),일·공휴일,06,0.0000,-,-,0,8,8,0,8,427.5
멀뫼4R-남 (북향),일·공휴일,07,0.0000,-,-,0,8,8,0,13,408.0
멀뫼4R-남 (북향),일·공휴일,07,0.2000,-,-,0,10,8,0,8,463.0
멀뫼4R-남 (북향),일·공휴일,07,0.0000,-,-,0,8,8,0,8,482.0
멀뫼4R-남 (북향),일·공휴일,08,0.0000,-,-,0,8,8,0,13,651.5
멀뫼4R-남 (북향),일·공휴일,08,0.2000,-,-,0,10,8,0,8,653.5
멀뫼4R-남 (북향),일·공휴일,08,0.0000,-,-,0,8,8,0,8,752.5
멀뫼4R-남 (북향),일·공휴일,09,0.0000,-,-,0,8,8,0,13,860.0
멀뫼4R-남 (북향),일·공휴일,09,0.2000,-,-,0,10,8,0,8,880.0
멀뫼4R-남 (북향),일·공휴일,09,0.0000,-,-,0,8,8,0,8,966.5
멀뫼4R-남 (북향),일·공휴일,10,0.1250,-,-,0,8,7,0,12,1157.0
멀뫼4R-남 (북향),일·공휴일,10,0.2000,-,-,0,10,8,0,8,1167.0
멀뫼4R-남 (북향),일·공휴일,10,0.0000,-,-,0,8,8,0,8,1258.5
멀뫼4R-남 (북향),일·공휴일,11,0.1250,-,-,0,8,7,0,12,1136.0
멀뫼4R-남 (북향),일·공휴일,11,0.2000,-,-,0,10,8,0,8,1188.0
멀뫼4R-남 (북향),일·공휴일,11,0.0000,-,-,0,8,8,0,8,1219.5
멀뫼4R-남 (북향),일·공휴일,12,0.0000,-,-,0,8,8,0,13,1134.0
멀뫼4R-남 (북향),일·공휴일,12,0.2000,-,-,0,10,8,0,8,1139.0
멀뫼4R-남 (북향),일·공휴일,12,0.0000,-,-,0,8,8,0,8,1188.0
멀뫼4R-남 (북향),일·공휴일,13,0.0000,-,-,0,8,8,0,13,1250.0
멀뫼4R-남 (북향),일·공휴일,13,0.2000,-,-,0,10,8,0,8,-
멀뫼4R-남 (북향),일·공휴일,13,0.0000,-,-,0,8,8,0,8,1239.0
멀뫼4R-남 (북향),일·공휴일,14,0.0000,-,-,0,8,8,0,12,1251.5
멀뫼4R-남 (북향),일·공휴일,14,0.2000,-,-,0,10,8,0,8,1282.0
멀뫼4R-남 (북향),일·공휴일,14,0.0000,-,-,0,8,8,0,8,1332.5
멀뫼4R-남 (북향),일·공휴일,15,0.0000,-,-,0,8,8,0,13,1244.5
멀뫼4R-남 (북향),일·공휴일,15,0.2000,-,-,0,10,8,0,8,1294.5
멀뫼4R-남 (북향),일·공휴일,15,0.0000,-,-,0,8,8,0,8,1234.5
멀뫼4R-남 (북향),일·공휴일,16,0.0000,-,-,0,8,8,0,12,1207.5
멀뫼4R-남 (북향),일·공휴일,16,0.2000,-,-,0,10,8,0,8,1251.0
멀뫼4R-남 (북향),일·공휴일,16,0.0000,-,-,0,8,8,0,8,1250.0
멀뫼4R-남 (북향),일·공휴일,17,0.0000,-,-,0,8,8,0,12,1140.0
멀뫼4R-남 (북향),일·공휴일,17,0.2000,-,-,0,10,8,0,8,1224.5
멀뫼4R-남 (북향),일·공휴일,17,0.0000,-,-,0,8,8,0,8,1184.5
멀뫼4R-남 (북향),일·공휴일,18,0.0000,-,-,0,8,8,0,12,934.5
멀뫼4R-남 (북향),일·공휴일,18,0.2000,-,-,0,10,8,0,8,1070.0
멀뫼4R-남 (북향),일·공휴일,18,0.0000,-,-,0,8,8,0,8,1138.5
멀뫼4R-남 (북향),일·공휴일,19,0.0000,-,-,0,8,8,0,12,780.0
멀뫼4R-남 (북향),일·공휴일,19,0.2000,-,-,0,10,8,0,8,848.0
멀뫼4R-남 (북향),일·공휴일,19,0.0000,-,-,0,8,8,0,8,933.5
멀뫼4R-남 (북향),일·공휴일,20,0.0000,-,-,0,8,8,0,13,695.0
멀뫼4R-남 (북향),일·공휴일,20,0.2000,-,-,0,10,8,0,8,757.0
멀뫼4R-남 (북향),일·공휴일,20,0.0000,-,-,0,8,8,0,8,842.0
멀뫼4R-남 (북향),일·공휴일,21,0.0000,-,-,0,8,8,0,13,601.0
멀뫼4R-남 (북향),일·공휴일,21,0.2000,-,-,0,10,8,0,8,671.0
멀뫼4R-남 (북향),일·공휴일,21,0.0000,-,-,0,8,8,0,8,772.0
멀뫼4R-남 (북향),일·공휴일,22,0.0000,-,-,0,8,8,0,13,432.0
멀뫼4R-남 (북향),일·공휴일,22,0.2000,-,-,0,10,8,0,8,472.0
멀뫼4R-남 (북향),일·공휴일,22,0.0000,-,-,0,8,8,0,8,563.5
멀뫼4R-남 (북향),일·공휴일,23,0.0000,-,-,0,8,8,0,13,301.0
멀뫼4R-남 (북향),일·공휴일,23,0.2000,-,-,0,10,8,0,8,330.0
멀뫼4R-남 (북향),일·공휴일,23,0.0000,-,-,0,8,8,0,8,359.5
멀뫼사거리-북 (남향),평일,00,0.1951,-,-,0,41,33,0,52,170.5
멀뫼사거리-북 (남향),평일,00,0.4762,-,-,0,42,22,0,22,175.5
멀뫼사거리-북 (남향),평일,00,0.1364,-,-,0,44,38,0,38,182.5
멀뫼사거리-북 (남향),평일,01,0.1951,-,-,0,41,33,0,52,113.0
멀뫼사거리-북 (남향),평일,01,0.4762,-,-,0,42,22,0,22,119.5
멀뫼사거리-북 (남향),평일,01,0.1364,-,-,0,44,38,0,38,123.5
멀뫼사거리-북 (남향),평일,02,0.1951,-,-,0,41,33,0,52,88.0
멀뫼사거리-북 (남향),평일,02,0.4762,-,-,0,42,22,0,22,91.5
멀뫼사거리-북 (남향),평일,02,0.1364,-,-,0,44,38,0,38,92.0
멀뫼사거리-북 (남향),평일,03,0.1951,-,-,0,41,33,0,52,103.0
멀뫼사거리-북 (남향),평일,03,0.4762,-,-,0,42,22,0,22,117.0
멀뫼사거리-북 (남향),평일,03,0.1364,-,-,0,44,38,0,38,113.0
멀뫼사거리-북 (남향),평일,04,0.2195,-,-,0,41,32,0,51,205.0
멀뫼사거리-북 (남향),평일,04,0.4762,-,-,0,42,22,0,22,221.0
멀뫼사거리-북 (남향),평일,04,0.1364,-,-,0,44,38,0,38,232.0
멀뫼사거리-북 (남향),평일,05,0.2195,-,-,0,41,32,0,51,486.0
멀뫼사거리-북 (남향),평일,05,0.4762,-,-,0,42,22,0,22,556.0
멀뫼사거리-북 (남향),평일,05,0.1364,-,-,0,44,38,0,38,581.0
멀뫼사거리-북 (남향),평일,06,0.2195,-,-,0,41,32,0,51,711.0
멀뫼사거리-북 (남향),평일,06,0.4762,-,-,0,42,22,0,22,797.0
멀뫼사거리-북 (남향),평일,06,0.1364,-,-,0,44,38,0,38,801.0
멀뫼사거리-북 (남향),평일,07,0.2195,-,-,0,41,32,0,51,774.0
멀뫼사거리-북 (남향),평일,07,0.4762,-,-,0,42,22,0,22,826.5
멀뫼사거리-북 (남향),평일,07,0.1364,-,-,0,44,38,0,38,819.5
멀뫼사거리-북 (남향),평일,08,0.2195,-,-,0,41,32,0,51,770.0
멀뫼사거리-북 (남향),평일,08,0.4762,-,-,0,42,22,0,22,804.5
멀뫼사거리-북 (남향),평일,08,0.1364,-,-,0,44,38,0,38,778.0
멀뫼사거리-북 (남향),평일,09,0.2439,-,-,0,41,31,0,50,822.0
멀뫼사거리-북 (남향),평일,09,0.4762,-,-,0,42,22,0,22,833.0
멀뫼사거리-북 (남향),평일,09,0.1364,-,-,0,44,38,0,38,842.0
멀뫼사거리-북 (남향),평일,10,0.2439,-,-,0,41,31,0,51,818.0
멀뫼사거리-북 (남향),평일,10,0.5000,-,-,0,42,21,0,21,817.5
멀뫼사거리-북 (남향),평일,10,0.1136,-,-,0,44,39,0,39,809.5
멀뫼사거리-북 (남향),평일,11,0.2439,-,-,0,41,31,0,51,802.0
멀뫼사거리-북 (남향),평일,11,0.4762,-,-,0,42,22,0,22,833.5
멀뫼사거리-북 (남향),평일,11,0.0909,-,-,0,44,40,0,40,823.5
멀뫼사거리-북 (남향),평일,12,0.2195,-,-,0,41,32,0,52,792.0
멀뫼사거리-북 (남향),평일,12,0.4762,-,-,0,42,22,0,22,816.5
멀뫼사거리-북 (남향),평일,12,0.0909,-,-,0,44,40,0,40,825.0
멀뫼사거리-북 (남향),평일,13,0.2195,-,-,0,41,32,0,52,812.0
멀뫼사거리-북 (남향),평일,13,0.4762,-,-,0,42,22,0,22,852.0
멀뫼사거리-북 (남향),평일,13,0.0909,-,-,0,44,40,0,40,827.5
멀뫼사거리-북 (남향),평일,14,0.2195,-,-,0,41,32,0,51,819.0
멀뫼사거리-북 (남향),평일,14,0.4762,-,-,0,42,22,0,22,856.0
