날짜,요일유형,hour,acsr_nm,레코드여부,trf_qnty,판정가능여부,final_stage,final_zero_rate
2026-01-11,일·공휴일,07,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,07,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6635
2026-01-11,일·공휴일,07,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6635
2026-01-11,일·공휴일,08,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,08,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6538
2026-01-11,일·공휴일,08,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,09,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,09,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,09,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,10,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,10,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,10,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,11,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,11,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,11,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,12,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,12,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,12,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,13,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,13,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,13,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,14,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,14,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,14,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,15,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,15,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,15,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,16,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,16,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,16,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,17,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,17,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,17,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,18,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,18,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,18,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,19,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,19,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,19,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,20,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,20,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,20,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,21,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,21,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,21,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,22,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,22,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,22,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-11,일·공휴일,23,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0000
2026-01-11,일·공휴일,23,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6442
2026-01-11,일·공휴일,23,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6346
2026-01-12,평일,00,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,00,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,00,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,01,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,01,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,01,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,02,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,02,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,02,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,03,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,03,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,03,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-12,평일,04,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,04,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6195
2026-01-12,평일,04,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-12,평일,05,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,05,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-12,평일,05,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-12,평일,06,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,06,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-12,평일,06,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-12,평일,07,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,07,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-12,평일,07,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-12,평일,08,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0652
2026-01-12,평일,08,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-12,평일,08,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-12,평일,09,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,09,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6214
2026-01-12,평일,09,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-12,평일,10,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,10,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,10,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,11,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0870
2026-01-12,평일,11,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,11,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,12,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0652
2026-01-12,평일,12,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,12,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,13,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0217
2026-01-12,평일,13,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,13,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,14,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0217
2026-01-12,평일,14,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6272
2026-01-12,평일,14,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6272
2026-01-12,평일,15,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,15,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,15,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,16,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,16,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,16,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,17,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,17,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,17,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,18,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,18,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,18,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,19,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,19,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,19,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,20,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,20,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,20,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,21,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,21,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,21,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,22,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,22,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,22,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-12,평일,23,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-12,평일,23,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-12,평일,23,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,00,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,00,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,00,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,01,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,01,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,01,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,02,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,02,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,02,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,03,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,03,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,03,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-13,평일,04,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,04,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6195
2026-01-13,평일,04,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-13,평일,05,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,05,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-13,평일,05,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-13,평일,06,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,06,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-13,평일,06,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-13,평일,07,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,07,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-13,평일,07,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-13,평일,08,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0652
2026-01-13,평일,08,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-13,평일,08,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-13,평일,09,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,09,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6214
2026-01-13,평일,09,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-13,평일,10,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,10,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,10,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,11,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0870
2026-01-13,평일,11,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,11,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,12,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0652
2026-01-13,평일,12,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,12,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,13,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0217
2026-01-13,평일,13,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,13,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,14,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0217
2026-01-13,평일,14,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6272
2026-01-13,평일,14,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6272
2026-01-13,평일,15,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,15,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,15,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,16,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,16,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,16,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,17,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,17,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,17,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,18,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,18,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,18,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,19,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,19,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,19,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,20,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,20,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,20,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,21,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,21,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,21,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,22,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,22,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,22,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-13,평일,23,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-13,평일,23,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-13,평일,23,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,00,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,00,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,00,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,01,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,01,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,01,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,02,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,02,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,02,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,03,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,03,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,03,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-14,평일,04,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,04,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6195
2026-01-14,평일,04,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-14,평일,05,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,05,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-14,평일,05,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-14,평일,06,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,06,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-14,평일,06,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-14,평일,07,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,07,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-14,평일,07,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-14,평일,08,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0652
2026-01-14,평일,08,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-14,평일,08,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-14,평일,09,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,09,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6214
2026-01-14,평일,09,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-14,평일,10,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,10,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,10,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,11,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0870
2026-01-14,평일,11,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,11,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,12,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0652
2026-01-14,평일,12,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,12,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,13,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0217
2026-01-14,평일,13,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,13,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,14,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0217
2026-01-14,평일,14,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6272
2026-01-14,평일,14,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6272
2026-01-14,평일,15,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,15,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,15,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,16,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,16,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,16,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,17,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,17,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,17,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,18,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,18,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,18,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,19,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,19,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,19,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,20,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,20,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,20,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,21,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,21,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,21,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,22,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,22,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,22,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-14,평일,23,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-14,평일,23,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7879
2026-01-14,평일,23,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7879
2026-01-15,평일,00,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,00,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-15,평일,00,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-15,평일,01,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,01,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-15,평일,01,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-15,평일,02,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,02,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-15,평일,02,항동중학교입구3R-동(서향),없음(NULL),,B형,1,0.7955
2026-01-15,평일,03,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,03,항동중학교입구3R-북(남향),없음(NULL),,B형,1,0.7955
2026-01-15,평일,03,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-15,평일,04,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,04,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6195
2026-01-15,평일,04,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-15,평일,05,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,05,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-15,평일,05,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-15,평일,06,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,06,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-15,평일,06,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-15,평일,07,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,07,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-15,평일,07,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-15,평일,08,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0652
2026-01-15,평일,08,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6233
2026-01-15,평일,08,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6214
2026-01-15,평일,09,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
2026-01-15,평일,09,항동중학교입구3R-북(남향),없음(NULL),,B형,2,0.6214
2026-01-15,평일,09,항동중학교입구3R-동(서향),없음(NULL),,B형,2,0.6195
2026-01-15,평일,10,항동중학교입구3R-남(북향),없음(NULL),,A형 가능,0,0.0435
